"state","me","indep_var","dep_var"
"Oklahoma",0.000254297503232126,"weighted_long_edges","num_countries_visited"
"Oregon",0.000491560623982274,"weighted_long_edges","num_countries_visited"
"Pennsylvania",0.000347266112400212,"weighted_long_edges","num_countries_visited"
"Rhode Island",0.000486987275018463,"weighted_long_edges","num_countries_visited"
"South Carolina",0.000346999560282739,"weighted_long_edges","num_countries_visited"
"South Dakota",0.000192898413907009,"weighted_long_edges","num_countries_visited"
"Tennessee",0.000334156767511383,"weighted_long_edges","num_countries_visited"
"Texas",0.000382617843793747,"weighted_long_edges","num_countries_visited"
"Utah",0.000405730001884245,"weighted_long_edges","num_countries_visited"
"Vermont",0.000626084461561366,"weighted_long_edges","num_countries_visited"
"Virginia",0.000538997760434124,"weighted_long_edges","num_countries_visited"
"Washington",0.000524890126712556,"weighted_long_edges","num_countries_visited"
"Washington, District of Columbia",0.000812511976931579,"weighted_long_edges","num_countries_visited"
"West Virginia",0.000147612746989597,"weighted_long_edges","num_countries_visited"
"Wisconsin",0.000272337342757119,"weighted_long_edges","num_countries_visited"
"Wyoming",0.000267697410488558,"weighted_long_edges","num_countries_visited"
"Alabama",0.327326057337411,"weighted_long_edges","phone_price"
"Alaska",-0.11101234783635,"weighted_long_edges","phone_price"
"Arizona",0.194095632961301,"weighted_long_edges","phone_price"
"Arkansas",0.334389094292762,"weighted_long_edges","phone_price"
"California",0.0969372251675164,"weighted_long_edges","phone_price"
"Colorado",0.0447439919868188,"weighted_long_edges","phone_price"
"Connecticut",0.131554204056787,"weighted_long_edges","phone_price"
"Delaware",-0.163220123911528,"weighted_long_edges","phone_price"
"Florida",0.179372059427661,"weighted_long_edges","phone_price"
"Georgia",0.479817903569925,"weighted_long_edges","phone_price"
"Hawaii",0.226454679737148,"weighted_long_edges","phone_price"
"Idaho",0.16853927703831,"weighted_long_edges","phone_price"
"Illinois",0.187180324856115,"weighted_long_edges","phone_price"
"Indiana",0.143326158307524,"weighted_long_edges","phone_price"
"Iowa",0.10230096303409,"weighted_long_edges","phone_price"
"Kansas",0.20565208219208,"weighted_long_edges","phone_price"
"Kentucky",0.207658247596812,"weighted_long_edges","phone_price"
"Louisiana",0.137595058748998,"weighted_long_edges","phone_price"
"Maine",0.220246350143716,"weighted_long_edges","phone_price"
"Maryland",0.0877358694353365,"weighted_long_edges","phone_price"
"Massachusetts",0.137686831056884,"weighted_long_edges","phone_price"
"Michigan",0.151274612372493,"weighted_long_edges","phone_price"
"Minnesota",0.0883642837979117,"weighted_long_edges","phone_price"
"Mississippi",0.515592420239327,"weighted_long_edges","phone_price"
"Missouri",0.143046451939182,"weighted_long_edges","phone_price"
"Montana",0.171836598818609,"weighted_long_edges","phone_price"
"Nebraska",0.101240876662819,"weighted_long_edges","phone_price"
"Nevada",0.0431277352062851,"weighted_long_edges","phone_price"
"New Hampshire",0.0463561239818301,"weighted_long_edges","phone_price"
"New Jersey",0.16344751477755,"weighted_long_edges","phone_price"
"New Mexico",0.0839032049461645,"weighted_long_edges","phone_price"
"New York",0.252578144907289,"weighted_long_edges","phone_price"
"North Carolina",0.401987617622127,"weighted_long_edges","phone_price"
"North Dakota",-0.0291378417362894,"weighted_long_edges","phone_price"
"Ohio",0.116614979844527,"weighted_long_edges","phone_price"
"Oklahoma",0.0444889916900272,"weighted_long_edges","phone_price"
"Oregon",-0.0308951586295996,"weighted_long_edges","phone_price"
"Pennsylvania",0.271113771713533,"weighted_long_edges","phone_price"
"Rhode Island",0.0494573525316019,"weighted_long_edges","phone_price"
"South Carolina",0.472430118969812,"weighted_long_edges","phone_price"
"South Dakota",0.0870793129871778,"weighted_long_edges","phone_price"
"Tennessee",0.432870691938372,"weighted_long_edges","phone_price"
"Texas",0.157806374398013,"weighted_long_edges","phone_price"
"Utah",0.0900035374385921,"weighted_long_edges","phone_price"
"Vermont",0.30587133369898,"weighted_long_edges","phone_price"
"Virginia",0.506223463873924,"weighted_long_edges","phone_price"
"Washington",0.103816845742978,"weighted_long_edges","phone_price"
"Washington, District of Columbia",-0.110412007481424,"weighted_long_edges","phone_price"
"West Virginia",0.140019090402553,"weighted_long_edges","phone_price"
"Wisconsin",0.00490302273830658,"weighted_long_edges","phone_price"
"Wyoming",-0.257039420159754,"weighted_long_edges","phone_price"
